TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud
TX000528,AC00364,143.54,2023-10-16 16:06:05,Debit,Philadelphia,D000432,83.207.115.164,M096,ATM,71,Retired,80,1,2024-11-04 08:08:22,"48.8210,2.2772","39.9525,-75.1652",39.9525,-75.1652,48.821,2.2772,5978.714778818792,False,-33235337.0,False,0,2.413362466190459,False,False,0.1071501700763618,False,False
TX000529,AC00339,42.55,2023-03-31 18:57:11,Debit,Seattle,D000034,40.192.99.27,M013,Branch,53,Engineer,29,1,2024-11-04 08:10:32,"17.3840,78.4564","47.6080,-122.3351",47.608,-122.3351,17.384,78.4564,12514.75649937056,True,-50418801.0,False,4,3.3794983477584783,False,False,0.023058382188100746,False,False
TX000530,AC00265,1063.25,2023-01-17 16:48:10,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,2024-11-04 08:07:39,"55.6759,12.5655","41.2571,-95.9951",41.2571,-95.9951,55.6759,12.5655,7338.876217065528,True,-56733569.0,False,1,2.6200255928396787,False,False,0.07547046927483547,False,False
TX000531,AC00369,541.79,2023-08-11 16:43:45,Debit,Mesa,D000558,93.169.212.219,M098,ATM,22,Student,125,1,2024-11-04 08:11:29,"24.6877,46.7219","33.4245,-111.8332",33.4245,-111.8332,24.6877,46.7219,13186.349466299962,True,-38935664.0,False,4,2.169979832889562,False,False,0.09068522667978385,False,False
TX000532,AC00033,40.57,2023-02-13 17:02:27,Debit,Columbus,D000380,173.252.44.183,M096,Branch,26,Student,63,1,2024-11-04 08:06:37,"51.0501,-114.0853","39.9833,-82.9833",39.9833,-82.9833,51.0501,-114.0853,2696.005268449855,False,-54399850.0,False,0,2.1890880848609022,False,False,0.12057521757267281,False,False
TX000533,AC00077,120.24,2023-08-28 16:52:22,Debit,Milwaukee,D000570,49.29.37.185,M087,Branch,18,Student,131,2,2024-11-04 08:08:20,"35.8219,127.1489","43.0389,-87.9064",43.0389,-87.9064,35.8219,127.1489,10578.257935145439,True,-37466158.0,False,4,2.9407336938203446,False,False,0.049454423269040926,False,False
TX000534,AC00437,498.67,2023-12-05 16:19:23,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,2024-11-04 08:08:24,"37.9870,-1.1300","25.7616,-80.1917",25.7616,-80.1917,37.987,-1.13,7384.303990826381,True,-28914541.0,False,3,3.5618022389067634,False,False,0.04231715486776155,False,False
TX000535,AC00152,227.22,2023-03-27 18:52:04,Debit,El Paso,D000350,197.187.216.106,M074,ATM,53,Doctor,220,1,2024-11-04 08:11:56,"-6.8235,39.2695","31.7725,-106.4609",31.7725,-106.4609,-6.8235,39.2695,15519.117733543482,True,-50764792.0,False,4,2.8084235823855823,False,False,0.040008634592783254,False,False
TX000536,AC00161,1182.86,2023-12-11 16:06:51,Debit,Tucson,D000673,96.24.89.146,M050,Online,30,Engineer,34,1,2024-11-04 08:08:58,"47.5614,-122.1552","32.2534,-110.9117",32.2534,-110.9117,47.5614,-122.1552,1948.0720637075317,False,-28396927.0,True,1,2.856892778857222,False,True,0.02170020437866005,False,False
TX000537,AC00125,56.94,2023-12-11 16:52:47,Credit,Charlotte,D000542,69.82.61.135,M043,Online,76,Retired,74,1,2024-11-04 08:07:42,"39.0437,-77.4875","35.2270,-80.8431",35.227,-80.8431,39.0437,-77.4875,517.8973906662534,False,-28394095.0,False,0,2.592340415149449,False,False,0.09566341216357782,False,False
TX000538,AC00311,629.82,2023-07-17 16:22:23,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,68,Retired,159,1,2024-11-04 08:11:59,"39.9075,116.3972","38.8590,-104.8134",38.859,-104.8134,39.9075,116.3972,10330.111372221296,True,-41096976.0,False,4,2.346878819851961,False,False,0.11475888376257903,False,False
TX000539,AC00183,59.44,2023-06-13 17:52:56,Debit,Chicago,D000479,64.15.0.66,M002,Online,35,Engineer,176,1,2024-11-04 08:06:34,"40.8579,-74.4260","41.8818,-87.6231",41.8818,-87.6231,40.8579,-74.426,1108.8389482562902,False,-44028818.0,False,3,1.7480386414164368,False,False,0.13888057492629358,False,False
TX000540,AC00407,186.69,2023-12-29 16:38:21,Debit,New York,D000546,162.151.179.167,M015,Branch,30,Engineer,54,1,2024-11-04 08:08:12,"39.0062,-77.4286","43.0000,-75.0000",43.0,-75.0,39.0062,-77.4286,488.2682067725486,False,-26839791.0,False,0,2.8243564296856594,False,False,0.0939333193416515,False,False
TX000541,AC00093,230.46,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,2024-11-04 08:08:50,"43.0667,141.3500","33.4245,-111.8332",33.4245,-111.8332,43.0667,141.35,8746.333093721832,True,-48263723.0,False,4,2.644497899295009,False,False,0.091585884804597,False,False
TX000542,AC00314,65.09,2023-02-28 17:58:02,Credit,Seattle,D000434,144.91.150.133,M066,Online,44,Engineer,159,1,2024-11-04 08:09:41,"43.7706,142.3649","47.6080,-122.3351",47.608,-122.3351,43.7706,142.3649,6938.937068465911,False,-53100699.0,False,4,3.6649014735076753,False,False,0.043623978764118165,False,False
TX000543,AC00467,457.09,2023-05-25 16:52:57,Credit,Nashville,D000278,21.97.154.92,M033,Online,55,Engineer,63,1,2024-11-04 08:08:45,"39.9690,-83.0114","36.1744,-86.7679",36.1744,-86.7679,39.969,-83.0114,534.7201658023831,False,-45674148.0,False,0,1.3303136191570948,False,False,0.1468295819845028,False,False
TX000544,AC00316,552.02,2023-11-30 16:51:46,Credit,Chicago,D000061,156.173.170.140,M048,ATM,44,Engineer,100,1,2024-11-04 08:09:25,"30.0626,31.2497","41.8818,-87.6231",41.8818,-87.6231,30.0626,31.2497,9879.887487927035,True,-29344659.0,False,4,2.3341569119871046,False,False,0.11560346972448504,False,False
TX000545,AC00145,377.12,2023-08-14 17:12:27,Debit,Houston,D000321,112.56.160.202,M049,ATM,34,Engineer,61,1,2024-11-04 08:11:40,"31.2222,121.4581","29.7499,-95.3584",29.7499,-95.3584,31.2222,121.4581,12219.71086259793,True,-38674753.0,False,4,2.036068287130876,False,False,0.11021586327173039,False,False
TX000546,AC00045,204.56,2023-09-11 17:51:17,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,2024-11-04 08:10:26,"39.0437,-77.4875","32.7157,-117.1610",32.7157,-117.161,39.0437,-77.4875,3621.187510079201,False,-36253149.0,False,3,2.0192709514897045,False,False,0.11360318431639327,False,False
TX000547,AC00005,420.28,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,2024-11-04 08:09:01,"-33.8678,151.2073","38.8898,-77.0090",38.8898,-77.009,-33.8678,151.2073,15711.917188992047,True,-46363236.0,True,4,3.389529924626487,False,True,0.03697185125566127,False,True
TX000548,AC00456,97.09,2023-04-10 18:26:56,Debit,Fort Worth,D000164,221.206.44.63,M052,ATM,24,Student,202,4,2024-11-04 08:06:33,"29.8782,121.5494","32.7687,-97.3093",32.7687,-97.3093,29.8782,121.5494,11957.653550453766,True,-49556377.0,True,2,2.727071936799455,False,True,0.013186806881446134,False,True
TX000549,AC00041,124.59,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,2024-11-04 08:09:21,"47.6062,-122.3321","35.2270,-80.8431",35.227,-80.8431,47.6062,-122.3321,3678.289422981289,False,-47399823.0,False,3,1.9657188674660349,False,False,0.13679712965376611,False,False
TX000550,AC00257,73.88,2023-01-02 16:27:18,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,2024-11-04 08:09:09,"32.7831,-96.8067","35.2270,-80.8431",35.227,-80.8431,32.7831,-96.8067,1497.679502301213,False,-58030911.0,False,0,2.1614315417709005,False,False,0.11083072841537656,False,False
TX000551,AC00356,77.43,2023-01-19 16:11:12,Debit,Raleigh,D000403,100.137.90.188,M047,Online,21,Student,169,1,2024-11-04 08:06:33,"47.5614,-122.1552","35.7877,-78.6442",35.7877,-78.6442,47.5614,-122.1552,3794.1803732151084,False,-56562921.0,False,3,2.702070198897434,False,False,0.10956908019933176,False,False
TX000552,AC00465,106.16,2023-04-14 17:21:48,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,2024-11-04 08:08:51,"40.7357,-74.1724","33.4483,-112.0740",33.4483,-112.074,40.7357,-74.1724,3436.942753941972,False,-49214823.0,True,2,2.8181428630337435,False,True,0.008172790014460363,False,True
TX000553,AC00158,245.93,2023-06-06 18:53:35,Debit,Fresno,D000096,219.98.242.240,M054,Branch,54,Engineer,172,1,2024-11-04 08:11:58,"35.9081,139.6566","36.7468,-119.7725",36.7468,-119.7725,35.9081,139.6566,8536.221517262937,True,-44630303.0,False,4,2.133653004368124,False,False,0.11373922483318155,False,False
TX000554,AC00086,622.41,2023-12-11 16:57:41,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,64,Doctor,125,1,2024-11-04 08:07:48,"51.2217,6.7762","39.7910,-86.1480",39.791,-86.148,51.2217,6.7762,6877.081908629862,False,-28393807.0,False,1,2.460863620542102,False,False,0.10987324864293618,False,False
TX000555,AC00322,43.73,2023-04-03 16:43:29,Debit,Omaha,D000631,194.88.79.54,M011,ATM,34,Doctor,145,1,2024-11-04 08:10:33,"51.5265,-0.0986","41.2571,-95.9951",41.2571,-95.9951,51.5265,-0.0986,6922.129604961837,False,-50167624.0,False,3,1.9210134550350535,False,False,0.13387830880386975,False,False
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,2024-11-04 08:07:32,"33.5883,-7.6114","30.2666,-97.7333",30.2666,-97.7333,33.5883,-7.6114,8233.938333436065,True,-46538092.0,True,1,2.5183971063594717,False,True,0.060651607102789606,False,True
TX000557,AC00083,2.03,2024-01-01 16:07:05,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,2024-11-04 08:08:50,"29.8782,121.5494","42.3314,-83.0457",42.3314,-83.0457,29.8782,121.5494,11623.078688142257,True,-26582505.0,False,4,2.8708905666838613,False,False,0.060514412456629696,False,False
TX000558,AC00402,770.65,2023-07-05 17:49:26,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,31,Doctor,137,1,2024-11-04 08:09:01,"40.6301,-74.4274","30.3321,-81.6556",30.3321,-81.6556,40.6301,-74.4274,1316.291671451861,False,-42128375.0,False,1,2.0612410305332913,False,False,0.10561973244470169,False,False
TX000559,AC00317,260.31,2023-02-28 16:46:55,Debit,Austin,D000404,195.226.203.234,M065,Branch,63,Doctor,113,1,2024-11-04 08:12:03,"51.6536,35.6865","30.2666,-97.7333",30.2666,-97.7333,51.6536,35.6865,9857.227175910006,True,-53105108.0,False,4,2.7482573287094043,False,False,0.12078647078199878,False,False
TX000560,AC00030,356.1,2023-10-25 16:13:39,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,26,Student,187,1,2024-11-04 08:11:02,"40.4477,-79.9933","32.7687,-97.3093",32.7687,-97.3093,40.4477,-79.9933,1763.53939587188,False,-32457443.0,False,3,1.836999386179445,False,False,0.13481724102016868,False,False
TX000561,AC00114,27.07,2023-03-06 17:39:01,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,80,Retired,39,1,2024-11-04 08:09:57,"53.3331,-6.2489","36.8631,-76.0157",36.8631,-76.0157,53.3331,-6.2489,5542.710629567703,False,-52583456.0,False,0,2.7011868225947437,False,False,0.07769505209357208,False,False
TX000562,AC00301,119.89,2023-12-19 17:11:31,Debit,Tucson,D000013,166.79.195.157,M004,ATM,67,Doctor,60,1,2024-11-04 08:09:02,"37.5660,126.9784","32.2534,-110.9117",32.2534,-110.9117,37.566,126.9784,10226.151413545225,True,-27701851.0,False,4,2.7561603289011147,False,False,0.08742713416010234,False,False
TX000563,AC00216,106.39,2023-02-13 18:42:09,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,2024-11-04 08:10:32,"37.4565,126.7052","36.8631,-76.0157",36.8631,-76.0157,37.4565,126.7052,11451.287557980644,True,-54394103.0,False,4,3.271439914613997,False,False,0.08314006230513027,False,False
TX000564,AC00223,12.04,2023-11-15 16:08:52,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,37,Engineer,58,1,2024-11-04 08:08:25,"52.3176,-0.1003","32.7687,-97.3093",32.7687,-97.3093,52.3176,-0.1003,7652.575927233764,True,-30643173.0,False,0,2.2818869055070796,False,False,0.11692534855453818,False,False
TX000565,AC00413,365.7,2023-01-27 16:35:40,Debit,Houston,D000051,81.248.235.147,M045,Branch,21,Student,115,2,2024-11-04 08:10:17,"-20.8823,55.4504","29.7499,-95.3584",29.7499,-95.3584,-20.8823,55.4504,16939.43015537172,True,-55870477.0,True,4,3.8877978043802033,False,False,-0.01775558091643692,True,True
TX000566,AC00086,29.38,2023-02-15 16:30:09,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,28,Student,63,1,2024-11-04 08:11:08,"48.1500,11.5833","39.2992,-76.6093",39.2992,-76.6093,48.15,11.5833,6776.790680217544,False,-54229259.0,False,0,2.4123774366649955,False,False,0.11976339106191264,False,False
TX000567,AC00216,319.85,2023-07-26 16:44:22,Debit,Denver,D000589,219.31.152.129,M083,ATM,60,Doctor,148,1,2024-11-04 08:07:45,"35.6500,139.7333","39.7420,-104.9915",39.742,-104.9915,35.65,139.7333,9353.286236736454,True,-40317803.0,False,4,1.72256934314306,False,False,0.12465021237041896,False,False
TX000568,AC00240,350.14,2023-03-24 18:50:42,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,75,Retired,38,1,2024-11-04 08:08:40,"39.0997,-94.5786","34.0522,-118.2436",34.0522,-118.2436,39.0997,-94.5786,2183.9227042536586,False,-51023878.0,False,0,2.6039641797231736,False,False,0.1019151494254249,False,False
TX000569,AC00298,163.94,2023-08-03 18:49:37,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,52,Retired,73,1,2024-11-04 08:09:51,"50.1025,8.6299","36.8631,-76.0157",36.8631,-76.0157,50.1025,8.6299,6628.270497477197,False,-39619214.0,False,0,1.6693311063638991,False,False,0.1405280562738384,False,False
TX000570,AC00460,170.53,2023-02-06 18:59:44,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,24,Student,58,1,2024-11-04 08:09:49,"30.7235,-95.5508","35.4819,-97.5084",35.4819,-97.5084,30.7235,-95.5508,558.438294939991,False,-54997805.0,False,0,2.1139279851265336,False,False,0.136716449542359,False,False
TX000571,AC00424,262.22,2023-07-13 17:48:24,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,2024-11-04 08:12:12,"-23.5325,-46.7917","39.2992,-76.6093",39.2992,-76.6093,-23.5325,-46.7917,7616.219916389931,True,-41437428.0,False,4,3.1070704508456313,False,False,0.0899187522425372,False,False
TX000572,AC00434,41.49,2023-04-24 16:47:20,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,2024-11-04 08:12:03,"40.3943,-74.1171","35.1067,-106.6291",35.1067,-106.6291,40.3943,-74.1171,2907.549615376628,False,-48353083.0,False,0,2.01036892421331,False,False,0.12283720703053141,False,False
TX000573,AC00471,121.43,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,2024-11-04 08:07:28,"17.4157,102.7859","38.5905,-121.4899",38.5905,-121.4899,17.4157,102.7859,12285.147528044294,True,-51292015.0,False,4,2.7305057778537667,False,False,0.06310858593771984,False,False
TX000574,AC00461,350.46,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,51,Retired,165,1,2024-11-04 08:06:32,"-22.9056,-47.0608","36.1744,-86.7679",36.1744,-86.7679,-22.9056,-47.0608,7759.177566281607,True,-28655430.0,True,4,3.2624520206514003,False,False,0.06760486174330904,False,True
TX000575,AC00188,220.41,2023-09-04 16:42:49,Credit,El Paso,D000574,133.223.159.151,M059,Online,26,Engineer,155,1,2024-11-04 08:10:04,"35.7021,139.6375","31.7725,-106.4609",31.7725,-106.4609,35.7021,139.6375,9852.181123329327,True,-36862035.0,False,4,2.111030188984813,False,False,0.11836497825146747,False,False
TX000576,AC00013,33.46,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,72,Retired,111,1,2024-11-04 08:09:12,"27.9193,-110.8975","47.6080,-122.3351",47.608,-122.3351,27.9193,-110.8975,2400.398311677726,False,-53795829.0,False,0,3.699841324783346,False,False,0.03898737314142753,False,False
TX000577,AC00345,104.79,2023-08-07 16:06:32,Debit,Denver,D000531,80.247.6.83,M039,ATM,70,Doctor,223,1,2024-11-04 08:10:07,"48.8534,2.3488","39.7420,-104.9915",39.742,-104.9915,48.8534,2.3488,7881.475363624772,True,-39283415.0,False,3,2.096054678023592,False,False,0.10450181796728858,False,False
TX000578,AC00013,246.27,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,29,Doctor,141,1,2024-11-04 08:10:57,"43.7706,142.3649","36.7468,-119.7725",36.7468,-119.7725,43.7706,142.3649,7852.215323678926,True,-27012147.0,False,4,2.870802613963742,False,False,0.08544350466627243,False,False
TX000579,AC00296,48.85,2023-12-08 16:45:12,Debit,Dallas,D000645,68.254.244.208,M049,ATM,19,Student,176,1,2024-11-04 08:07:15,"36.7477,-119.7724","32.7791,-96.8088",32.7791,-96.8088,36.7477,-119.7724,2142.391293891421,False,-28653723.0,False,3,2.3838049919189332,False,False,0.08083050355595944,False,False
TX000580,AC00192,332.0,2023-04-27 16:27:41,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,69,Retired,17,1,2024-11-04 08:07:03,"36.8190,10.1658","35.2270,-80.8431",35.227,-80.8431,36.819,10.1658,7854.430558574588,True,-48094762.0,False,0,2.2717903200606466,False,False,0.11880937846219441,False,False
TX000581,AC00378,118.1,2023-10-31 16:49:13,Debit,Memphis,D000023,110.243.14.36,M071,Online,54,Engineer,167,1,2024-11-04 08:09:14,"29.8782,121.5494","35.1495,-90.0489",35.1495,-90.0489,29.8782,121.5494,12085.041856241072,True,-31936801.0,False,4,1.7340869386873465,False,False,0.12966490552554416,False,False
TX000582,AC00205,84.59,2023-04-19 16:54:46,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,67,Doctor,10,1,2024-11-04 08:07:12,"41.8721,-87.6578","36.1147,-115.2014",36.1147,-115.2014,41.8721,-87.6578,2458.5460196684376,False,-48784346.0,False,0,2.1850157105294774,False,False,0.08893243616495317,False,False
TX000583,AC00475,295.64,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,2024-11-04 08:10:41,"38.8339,-104.8214","30.3321,-81.6556",30.3321,-81.6556,38.8339,-104.8214,2316.632438571171,False,-28132763.0,False,0,2.779209534359257,False,False,0.10943683413815425,False,False
TX000584,AC00022,514.33,2023-06-02 16:27:08,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,2024-11-04 08:12:17,"37.5660,126.9784","39.9525,-75.1652",39.9525,-75.1652,37.566,126.9784,11129.02110198971,True,-44984709.0,False,4,2.4573894602318807,False,False,0.12216022302267421,False,False
TX000585,AC00150,992.17,2023-02-27 18:23:11,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,2024-11-04 08:12:19,"48.8648,2.3335","29.4243,-98.4911",29.4243,-98.4911,48.8648,2.3335,8333.647469546851,True,-53185748.0,False,1,2.2505500857033907,False,False,0.09443642490153059,False,False
TX000586,AC00362,94.59,2023-12-01 17:04:00,Debit,Washington,D000270,47.82.77.181,M085,Online,39,Doctor,34,1,2024-11-04 08:10:37,"22.2783,114.1747","38.8898,-77.0090",38.8898,-77.009,22.2783,114.1747,13134.108083986524,True,-29257597.0,False,4,2.3962645364085238,False,False,0.08100335118277385,False,False
TX000587,AC00170,80.43,2023-01-04 16:09:43,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,2024-11-04 08:08:18,"17.3840,78.4564","39.9833,-82.9833",39.9833,-82.9833,17.384,78.4564,13370.086221911006,True,-57859115.0,False,4,2.4175061255894623,False,False,0.07188276503876495,False,False
TX000588,AC00429,54.25,2023-07-31 16:51:50,Debit,Virginia Beach,D000353,51.250.122.123,M042,Online,68,Doctor,37,1,2024-11-04 08:08:53,"55.7522,37.6156","36.8631,-76.0157",36.8631,-76.0157,55.7522,37.6156,7983.70604544296,True,-39885423.0,False,0,2.4771603873813524,False,False,0.10729222799629284,False,False
TX000589,AC00418,178.88,2023-06-19 17:31:08,Credit,Dallas,D000101,38.210.156.148,M026,Branch,76,Retired,93,4,2024-11-04 08:12:10,"-22.5050,-43.1786","32.7791,-96.8088",32.7791,-96.8088,-22.505,-43.1786,8359.351537900948,True,-43512062.0,True,2,3.4978688315563082,False,True,-0.026925700983024936,True,True
TX000590,AC00144,518.85,2023-10-23 18:37:47,Debit,Kansas City,D000100,73.54.203.165,M038,Online,22,Student,82,1,2024-11-04 08:06:37,"33.7490,-84.3880","39.0997,-94.5783",39.0997,-94.5783,33.749,-84.388,1088.7055582439846,False,-32621330.0,False,0,2.2999776679815715,False,False,0.13290767626560834,False,False
TX000591,AC00449,10.65,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,54,Doctor,161,1,2024-11-04 08:10:21,"10.6666,-71.6124","38.3287,-85.7647",38.3287,-85.7647,10.6666,-71.6124,3373.5421953560644,False,-48354332.0,False,0,2.2503251453290294,False,False,0.11262292471037239,False,False
TX000592,AC00057,198.62,2023-05-15 16:19:14,Credit,Tucson,D000378,97.4.209.133,M079,Branch,27,Student,84,1,2024-11-04 08:06:38,"39.0437,-77.4875","32.2534,-110.9117",32.2534,-110.9117,39.0437,-77.4875,3100.449773600359,False,-46540044.0,False,0,1.9110651649983958,False,False,0.14778081247715202,False,False
TX000593,AC00426,107.03,2023-03-06 18:27:13,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,2024-11-04 08:12:13,"35.6500,139.7333","25.7616,-80.1917",25.7616,-80.1917,35.65,139.7333,12022.428804893963,True,-52580700.0,False,4,3.2804964760078947,False,False,0.06372298442551738,False,False
